ID,METODE,DATA,Codi_Districte,Nom_Districte,F0,F1,F2,RENDA,Q1,Q2,EDAT,ID4,ID4_PAIS,ID5,P9,ID7,ID8,ID9,P1,P1A,Q1A,P1B,P2_1,P2_2,P2_3,P2_4,P2_6,P2_7,P2_5,P2_5B,P2,P2A,P2B,P3_1,P3_2,P3_3,P3_0,P3_95,P3_98,P3_99,P4,P5A_1,P5A_2,P5A_3,P5A_4,P5A_5,P5A_6,P5A_7,P5A_8,P5A_9,P5A_10,P5A_11,P5A_12,P5A_13,P5A_14,P5A_15,P5A_16,P5A_17,P5A_18,P5A_19,P5A_20,P5A_18_cod,P6,P7,Q8,P8B,P9B,P10,P10B_1,P10B_2,P10B_3,P10B_4,P10B_5,P10B_6,P10B_95,P10B_98,P10B_99,P11_0,P11_1,P11_2,P11_3,P11_4,P11_5,P11_98,P11_99,P11B,P11C_1,P11C_2,P11C_3,P11C_4,P11C_5,P11C_6,P11C_95,P11C_98,P11C_99,P12,Q12,P13,P13B_1,P13B_2,P13B_3,P13B_4,P13B_5,P13B_98,P13B_99,ID10,ID11,P14,P14_1cod,P14_2cod,P5A_1rec,P5A_2rec,P5A_3rec,P5A_4rec,P5A_5rec,P5A_6rec,P5A_7rec,P5A_8rec,P5A_9rec,P5A_10rec,P5A_11rec,P5A_12rec,P5A_13rec,P5A_14rec,P5A_15rec,P5A_16rec,P5A_17rec,P5A_18rec,P5A_19rec,P5A_20rec,P2_LLAR,Longitud,Latitud,Pes
1600,1,20201021,5,Sarrià - Sant Gervasi,2,1,1,5,2,68,6,1,,3,,1,1,0,1,2,9,,1,1,1,1,0,0,0,,1,1,,1,2,,,,,,1,1,1,2,1,5,5,1,4,4,3,2,4,5,5,4,4,5,1,5,1,1,2,5,9,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,8,3,,,,,,,,5,2,,,,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,1,2,1,4,2.1475643,41.4066041,0.6378260
1603,1,20201021,2,Eixample,2,1,1,3,1,44,3,1,,1,5,1,1,0,1,2,8,,1,1,1,0,0,0,0,,1,1,,1,,,,,,,1,1,1,3,1,3,5,1,3,2,3,1,4,4,5,4,4,5,5,5,2,,2,0,,3,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,3,2,,,,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,3,2.158097,41.3810013,0.8457860
1604,1,20201021,8,Nou Barris,1,1,1,1,2,56,5,1,,1,4,4,3,1,1,2,10,,1,1,1,0,0,0,0,,1,2,2,1,2,,,,,,1,1,1,2,1,5,5,2,3,3,3,3,3,5,5,4,4,4,5,3,5,,2,0,,2,2,1,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,2,7,1,,,,,5,,,4,2,,,,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2,3,2.1656585,41.4360337,0.5194690
1605,1,20201021,6,Gràcia,2,1,1,3,2,42,3,3,250,1,1,4,4,2,1,2,9,,2,2,2,2,0,0,0,,1,1,,1,2,,,,,,1,1,1,2,3,5,5,1,3,3,3,2,5,5,5,4,3,5,3,1,2,2,1,0,,2,2,2,,,,,5,,,,,0,,,,,,,,,,,,,,,,,,1,,1,,2,,,,,,5,2,,,,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,2,1,1,1,8,2.148727,41.4180702,0.9271300
1606,1,20201021,2,Eixample,2,1,1,5,1,49,4,3,380,1,2,4,4,0,1,2,8,,3,2,1,0,0,1,0,,1,1,,1,,,,,,,1,2,1,1,1,5,5,1,2,1,5,2,5,5,5,5,4,5,5,3,2,,1,0,,2,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,5,2,,,,1,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,2,2,1,1,6,2.1726832,41.3894087,0.7253570
1607,1,20201021,2,Eixample,1,1,1,4,1,69,6,1,,3,,3,2,0,1,2,7,,2,1,1,1,0,1,0,,1,1,,1,,,,,,,1,1,1,2,1,2,5,1,4,2,4,2,2,5,5,4,4,5,5,3,1,,1,0,,2,,,,,,,,,,,,,,,,,5,,,1,,,,,,,,,,2,10,1,1,,,,,,,5,2,,,,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,5,2.1570338,41.3899914,0.7479180
1612,1,20201021,6,Gràcia,1,1,1,3,1,63,5,1,,3,,4,4,0,1,2,9,,4,1,3,3,0,0,0,,1,1,,1,,,,,,,1,1,1,5,1,2,1,1,3,3,3,3,5,4,5,3,4,5,5,1,5,,2,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,2,2,,,,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,11,2.1743558,41.4036299,0.7415780
1614,1,20201021,2,Eixample,1,1,1,3,2,32,2,3,608,2,,4,4,2,1,2,7,,3,1,1,0,0,0,0,,1,1,,1,,,,,,,1,1,1,4,1,5,5,2,5,2,5,5,5,5,2,5,5,5,5,5,1,,1,0,,2,,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,3,,,,,,,,3,2,,,,1,1,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,5,2.1637357,41.3846938,0.9891230
1616,1,20201022,10,Sant Martí,2,1,1,2,1,53,4,1,,1,5,4,3,0,1,1,10,,3,1,2,0,0,0,0,,1,1,,1,,,,,,,1,1,1,5,1,5,2,1,2,5,5,1,5,5,5,5,4,5,5,4,2,,2,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,98,3,,,,,,,,2,2,,,,1,1,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,1,1,6,2.1511059,41.4083672,1.8575540
1620,1,20201021,8,Nou Barris,1,1,1,1,2,26,2,1,,1,5,3,2,0,1,2,6,,2,1,1,0,0,0,0,,1,1,,1,,,,,,,1,1,1,1,1,2,5,1,3,1,3,2,2,5,3,5,3,5,5,1,1,,1,6,9,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,95,,,2,5,2,,,,,,,,4,2,,,,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,4,2.1705433,41.4346272,0.6941870
1621,1,20201021,8,Nou Barris,2,1,1,1,1,59,5,1,,1,2,4,4,0,1,2,10,,4,4,2,2,0,0,0,,1,2,2,1,2,,,,,,1,1,1,5,1,5,5,1,5,3,3,2,4,4,5,3,1,5,5,2,3,,1,98,,,2,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,2,8,3,,,,,,,,3,2,,,,1,1,2,1,2,2,1,2,1,1,1,1,1,2,1,1,2,2,1,1,12,2.1675273,41.4385283,0.6081390
1622,1,20201021,6,Gràcia,3,1,1,3,2,71,6,1,,3,,3,2,0,1,98,98,,1,0,0,0,0,0,0,,1,1,,,,,0,,,,1,5,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,2,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,2,2,,,,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2.1634234,41.4077983,0.9138400
1624,1,20201021,6,Gràcia,1,1,1,3,2,53,4,1,,1,5,4,5,1,1,2,6,,5,0,2,1,1,0,0,,1,1,,1,,,,,,,1,1,1,2,1,3,3,1,1,2,3,3,3,4,5,4,1,5,4,3,5,2,1,0,,1,,1,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,2,8,2,,,,,,,,5,2,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,8,2.1486063,41.4073508,0.8630540
1625,1,20201021,2,Eixample,1,1,1,5,2,43,3,1,,1,4,4,4,2,1,2,8,,2,2,2,2,0,0,0,,1,1,,1,2,,,,,,1,1,1,1,3,5,5,1,1,2,4,1,2,4,4,2,1,4,2,1,1,1,1,6,3,,2,2,,,,4,,,,,,,,,3,,,,,2,1,,,,,,,,,2,9,2,,,,,,,,5,2,,,,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2.1750943,41.3961842,0.6917370
1626,1,20201021,8,Nou Barris,2,1,1,1,1,54,4,1,,1,4,4,4,0,1,2,8,,4,2,4,1,1,1,0,,1,1,,1,2,,,,,,1,1,1,2,1,4,5,1,2,4,4,2,4,5,2,4,2,4,4,2,2,2,1,0,,2,2,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,1,,3,,,,,,,,3,2,,,,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,11,2.1773908,41.4475169,0.5916310
1627,1,20201021,10,Sant Martí,1,1,1,2,2,57,5,1,,3,,5,2,0,1,2,8,,2,1,2,1,1,1,0,,1,1,,1,,,,,,,1,3,1,4,1,5,1,1,4,3,5,1,5,5,5,4,4,5,5,5,5,,2,0,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,7,3,,,,,,,,4,2,,,,1,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,6,2.1838828,41.4147247,1.7400630
1628,1,20201021,5,Sarrià - Sant Gervasi,1,1,1,5,2,48,4,1,,1,4,5,3,1,1,2,5,,3,3,4,0,0,1,0,,1,1,,1,2,,,,,,1,1,1,1,5,5,1,1,4,4,4,3,1,4,1,4,4,5,4,1,4,2,1,0,,4,2,1,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,1,,2,,,,,,,,5,2,,,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,10,2.1530715,41.3981194,0.6277690
1629,1,20201021,10,Sant Martí,2,1,1,4,2,64,5,1,,3,,3,2,0,1,2,9,,2,0,0,1,0,0,0,,1,1,,1,,,,,,,1,1,1,5,5,5,5,1,4,5,5,1,5,5,5,3,4,5,5,1,5,,2,0,,5,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,3,,,,,,,,3,2,,,,1,1,2,2,2,2,1,1,2,2,1,2,2,2,1,1,2,2,1,2,3,2.202111,41.3990936,0.6953470
1630,1,20201021,5,Sarrià - Sant Gervasi,1,1,1,5,2,75,7,1,,3,,1,1,0,1,2,9,,1,2,2,0,0,1,0,,1,1,,1,,,,,,,1,1,1,4,5,5,5,1,4,3,4,3,4,5,5,4,5,5,5,1,4,,1,6,98,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,98,2,,,,,,,,5,2,,,,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,1,1,5,2.1490531,41.4015025,0.6122530
1631,1,20201021,10,Sant Martí,3,1,1,4,1,39,3,1,,1,4,4,5,3,1,2,10,,2,0,2,1,0,0,1,3,1,2,2,1,2,,,,,,1,1,1,1,5,5,5,1,3,5,3,3,5,5,5,5,4,5,5,1,5,,1,0,,2,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,5,2,,,,1,1,1,2,2,2,1,1,2,1,1,2,2,2,2,1,2,2,1,2,5,2.2058854,41.4009623,0.7611000
1632,1,20201021,1,Ciutat Vella,1,1,1,3,2,63,5,1,,3,,3,2,0,1,2,8,,2,1,1,0,0,0,0,,1,1,,1,,,,,,,1,2,1,4,2,5,5,1,3,3,3,2,4,4,5,3,4,5,3,1,2,1,2,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,4,2,,,,,,,,3,2,,,,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,4,,,0.8096400
1634,1,20201021,2,Eixample,1,1,1,3,1,39,3,1,,1,3,3,2,0,1,2,8,,0,2,1,0,1,0,0,,2,,,1,2,,,,,,1,1,1,5,2,4,5,1,2,5,5,1,5,5,5,4,2,5,5,1,5,,2,0,,2,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,5,2,,,,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,1,2,2,1,2,3,2.178583,41.4047647,0.8457860
1638,1,20201021,5,Sarrià - Sant Gervasi,2,1,1,5,1,57,5,1,,1,5,4,4,0,1,1,9,,1,0,0,1,0,0,0,,1,1,,1,,,,,,,1,1,1,5,1,5,5,1,5,1,3,2,4,5,1,4,5,5,5,5,2,,3,6,8,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,2,,,,,,,,4,2,,,,1,1,2,1,2,2,1,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2.1290287,41.4015606,0.6012520
1641,1,20201021,3,Sants - Montjuïc,1,1,1,2,1,41,3,1,,1,1,5,2,1,1,2,10,,2,0,2,0,0,1,0,,1,1,,1,2,,,,,,1,1,1,1,1,3,5,1,2,2,5,3,1,4,5,4,4,5,4,5,1,1,1,0,,4,1,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,2,10,2,,,,,,,,5,2,,,,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,1,2,1,4,2.1993256,41.4140227,1.8220920
1642,1,20201029,4,Les Corts,1,1,1,4,2,61,5,1,,1,5,4,3,0,1,98,6,,3,1,1,1,0,1,0,,1,1,,1,,,,,,,1,1,1,5,1,3,5,1,3,2,5,2,5,5,5,5,5,5,5,5,4,,1,0,,3,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,7,3,,,,,,,,5,2,,,,1,1,2,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,6,2.1279231,41.3798096,0.6953470
1643,1,20201021,6,Gràcia,1,1,1,3,1,16,1,1,,5,,4,5,1,1,2,8,,5,0,4,0,1,2,0,,1,1,,1,,,,,,,1,2,1,2,1,5,2,1,5,5,4,5,5,5,5,5,5,5,5,2,1,,2,0,,1,,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,3,,,,,,,,2,2,,,,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,9,2.1603257,41.4103358,1.0625790
1644,1,20201021,10,Sant Martí,1,1,1,4,1,56,5,1,,1,98,4,3,1,1,2,9,,2,1,1,1,0,0,0,,1,1,,1,,,,,,,1,1,1,1,5,5,5,1,4,2,5,2,4,5,5,2,4,4,5,2,3,,1,0,,2,,1,,,,,,,,,,,,,,,,98,,,,,,,,,,,,2,99,3,,,,,,,,5,2,,,,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,5,2.2058945,41.4058576,0.6960400
1649,1,20201021,3,Sants - Montjuïc,2,1,1,2,1,32,2,3,76,1,2,2,4,0,1,98,8,,4,1,5,0,0,0,0,,1,1,,1,2,,,,,,1,1,1,1,1,1,2,1,2,1,4,1,1,3,5,5,4,3,3,1,1,1,1,5,7,,2,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,2,9,2,,,,,,,,5,2,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,10,2.1607279,41.3748083,1.8377240
1652,1,20201021,10,Sant Martí,1,1,1,4,1,58,5,1,,1,98,4,3,0,1,2,7,,3,2,2,1,0,0,0,,1,1,,1,,,,,,,1,1,1,3,1,5,5,1,4,1,2,1,4,5,5,4,4,5,5,2,3,,2,0,,2,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,2,7,2,,,,,,,,5,2,,,,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,8,2.2087101,41.4052243,0.6960400
1655,1,20201021,4,Les Corts,1,1,1,4,1,79,7,1,,3,,3,2,0,1,2,7,,2,0,1,1,0,1,0,,1,2,5,1,,,,,,,1,4,5,5,5,5,5,5,5,5,4,4,5,5,5,3,4,5,4,4,5,2,2,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,8,3,,,,,,,,5,2,,,,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,1,1,2,4,2.1306119,41.3848359,0.7328310
1657,1,20201021,10,Sant Martí,1,1,1,2,2,51,4,1,,1,3,5,3,0,1,2,7,,3,1,3,0,0,0,0,,1,2,2,1,2,,,,,,1,1,1,5,1,5,5,5,3,3,3,2,5,5,3,3,5,5,5,5,5,,2,0,,2,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,98,2,,,,,,,,3,2,,,,1,1,2,1,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,7,2.1569221,41.4020458,1.6428030
1658,1,20201021,10,Sant Martí,1,1,1,4,2,23,1,1,,1,5,4,5,0,1,2,8,,5,2,5,1,0,2,0,,1,1,,1,2,,,,,,1,1,1,4,1,5,5,1,2,5,3,2,1,5,4,5,4,5,5,1,1,,1,0,,1,,,,,,,,,,,,,1,2,,,,,,1,,,,,,,,,,2,7,3,,,,,,,,5,2,,,,1,1,1,1,2,2,1,1,2,1,1,1,2,1,2,1,2,2,1,1,13,2.1985174,41.3911658,0.8180240
1659,1,20201021,3,Sants - Montjuïc,1,1,1,2,2,55,5,1,,1,2,4,5,1,1,2,7,,5,2,3,2,0,0,0,,1,1,,1,2,,,,,,1,1,1,1,1,2,5,1,1,1,3,1,1,4,5,3,3,5,5,2,5,,1,6,2,,1,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,2,8,2,,,,,,,,5,2,,,,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,12,2.1370633,41.3780369,1.7400630
1662,1,20201021,3,Sants - Montjuïc,1,1,1,2,1,53,4,1,,2,,3,2,0,1,2,99,,2,2,1,0,0,0,0,,1,1,,1,,,,,,,1,2,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,,2,0,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,3,,,,,,,,2,2,,,,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,2.1358853,41.3733056,1.8575540
1663,1,20201021,5,Sarrià - Sant Gervasi,1,1,1,5,2,16,1,1,,5,,4,3,0,1,2,8,,3,2,2,1,0,0,0,,1,1,,1,,,,,,,1,1,1,2,1,2,5,1,5,3,2,5,1,5,5,5,5,5,4,1,1,2,1,0,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,0,,1,1,,,,,,,3,2,,,,1,1,1,1,1,2,1,2,1,1,2,1,2,2,2,2,2,1,1,1,8,2.1366807,41.4054672,1.0313350
1664,1,20201021,9,Sant Andreu,2,1,2,2,1,42,3,1,,1,5,4,4,2,1,2,5,,3,2,0,0,0,2,0,,1,1,,1,,,,,,,1,2,1,2,5,5,2,1,4,4,4,2,5,5,5,4,4,5,5,2,2,,1,4,7,,,2,,,,,,,95,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,3,2,,,,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,5,,,1.8220920
1665,1,20201021,8,Nou Barris,3,1,1,1,1,66,6,1,,3,,4,4,0,1,2,8,,4,0,2,2,0,1,0,,1,1,,1,,,,,,,1,3,1,1,5,5,5,4,4,5,5,3,5,5,5,4,5,5,5,1,3,,2,6,10,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,5,2,,,,1,1,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,1,8,2.1683904,41.4431429,0.6007360
1671,1,20201021,8,Nou Barris,1,1,1,1,1,84,7,1,,3,,4,3,0,1,2,8,,0,0,1,3,0,0,0,,2,,,1,,,,,,,1,1,1,2,5,5,4,1,5,3,5,3,5,5,5,5,4,5,5,5,5,,1,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,7,1,,2,,,,,,5,2,,,,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,4,2.1729154,41.4319897,0.6435620
1675,1,20201021,7,Horta - Guinardó,1,1,1,2,2,71,6,1,,3,,3,2,0,1,2,8,,1,0,1,0,0,0,0,,1,2,98,1,,,,,,,1,2,1,2,5,5,5,1,5,2,4,3,5,5,5,5,4,5,5,5,5,,1,1,10,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,5,2,,,,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2.1650863,41.4148807,2.0410940
1678,1,20201021,9,Sant Andreu,2,1,1,2,2,37,3,1,,3,,4,3,1,1,2,9,,3,1,1,0,0,2,0,,1,1,,1,,,,,,,1,1,1,3,1,5,5,1,2,1,1,1,5,5,5,4,2,5,5,1,1,,1,0,,2,,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,8,2,,,,,,,,5,2,,,,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,2,2,1,1,5,2.1880705,41.4182271,1.6126210
1679,1,20201021,2,Eixample,1,1,1,5,1,30,2,1,,1,5,3,2,0,1,2,8,,2,1,1,1,0,0,1,2,1,1,,1,,,,,,,1,1,1,5,2,5,5,1,4,4,4,2,5,5,5,5,4,5,5,2,4,,2,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,2,,,,,,,,5,2,,,,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,1,2,2,1,1,5,2.1668128,41.3948181,0.8150680
1680,1,20201021,1,Ciutat Vella,1,1,1,3,2,70,6,1,,3,,1,1,0,2,,,6,0,0,0,0,0,0,0,,2,,,,,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,2,1,2,,4,,,,,,,,,,,,,,,,,,,,,0,2.1736746,41.3866598,0.9138400
1681,1,20201021,10,Sant Martí,1,1,1,2,1,71,6,1,,3,,3,2,0,1,2,7,,2,0,1,0,0,0,0,,1,1,,,,,0,,,,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,2,0,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,3,,,,,,,,2,2,,,,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2.197793,41.4063891,1.9817320
1683,1,20201021,10,Sant Martí,2,1,1,2,1,45,4,1,,1,5,4,5,1,1,2,9,,0,0,1,1,0,0,0,,2,,,1,2,,,,,,1,1,1,4,1,5,5,1,3,5,2,99,5,4,5,4,4,5,5,1,5,,1,3,5,,,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,2,2,,,,1,1,1,1,2,2,1,1,2,1,99,2,1,2,1,1,2,2,1,2,2,2.2123176,41.420397,1.8575540
1684,1,20201022,1,Ciutat Vella,2,1,1,2,1,39,3,3,250,1,1,4,3,1,1,2,8,,2,2,3,0,0,0,0,,1,1,,1,2,,,,,,1,1,1,2,1,5,5,5,2,3,2,1,2,3,1,5,2,3,5,1,1,,2,0,,1,1,2,,,,,,6,,,,,,,,,,98,,,,,,,,,,,,2,8,3,,,,,,,,5,2,,,,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,7,2.1729033,41.3757453,1.8220920
1686,1,20201021,3,Sants - Montjuïc,2,1,1,2,2,42,3,1,,1,3,4,3,1,1,2,10,,3,0,1,0,1,0,0,,1,1,,1,,,,,,,1,1,1,5,1,5,5,1,4,4,3,2,5,5,4,3,5,5,5,5,5,,2,6,9,,2,1,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,2,9,2,,,,,,,,3,2,,,,1,1,2,1,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,4,2.1446857,41.3713623,1.6126210
1687,1,20201021,6,Gràcia,1,1,2,4,2,27,2,3,32,1,5,3,2,0,1,98,9,,2,1,0,0,0,1,0,,1,1,,1,2,,,,,,1,1,1,1,1,2,5,3,3,3,5,2,3,4,5,5,4,5,5,1,1,,2,0,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,2,,,,,,,,5,2,,,,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,1,1,3,2.1623076,41.4012735,0.7420530
1688,1,20201021,2,Eixample,2,1,1,3,1,78,7,1,,3,,3,2,0,1,2,5,,2,1,1,0,0,1,0,,1,1,,1,,,,,,,1,2,1,5,5,5,5,1,4,5,5,3,5,5,5,4,5,5,5,2,5,,2,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,8,3,,,,,,,,5,2,,,,1,1,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,4,2.1443845,41.3868239,0.9256080
1690,1,20201021,4,Les Corts,2,1,1,4,1,37,3,1,,1,4,1,1,0,1,2,9,,2,1,2,0,0,1,0,,1,1,,1,2,,,,,,1,1,1,2,1,4,5,1,2,4,2,2,2,3,4,4,4,5,2,1,1,3,1,0,,2,2,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,3,,,,,,,,5,2,,,,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,2.1179989,41.3782468,0.7611000
1691,1,20201021,9,Sant Andreu,1,1,1,2,2,60,5,1,,1,3,4,3,0,1,2,8,,3,1,3,1,0,0,0,,1,1,,1,2,,,,,,1,1,1,2,3,5,5,2,3,3,3,2,2,4,5,4,4,5,2,2,2,2,1,0,,2,2,,,,,,,,,,,,,,,4,5,,,1,,,,,,,,,,2,7,1,1,,,,,,,5,2,,,,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,8,2.1929349,41.4417384,1.7400630
1692,1,20201021,9,Sant Andreu,3,1,1,2,1,54,4,1,,3,,3,2,0,1,1,9,,3,1,0,1,0,0,0,,1,2,2,1,,,,,,,2,3,2,5,5,5,5,1,2,5,5,2,5,5,5,5,5,5,5,5,5,,2,0,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,4,2,,,,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,5,2.1848469,41.4296295,1.8575540
1694,1,20201021,10,Sant Martí,1,1,1,2,1,51,4,1,,1,4,5,5,2,1,2,8,,4,1,1,1,0,1,0,,1,1,,,,3,,,,,1,1,1,2,1,2,5,1,2,4,4,1,5,4,5,4,4,5,2,1,1,1,2,0,,2,1,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,7,1,,,,,5,,,5,2,,,,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,7,2.1826138,41.4120228,1.8575540
1696,1,20201021,4,Les Corts,1,1,1,4,2,86,7,1,,3,,2,2,0,1,2,98,,2,1,1,1,0,0,0,,1,1,,1,,,,,,,2,5,1,3,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,4,,2,0,,3,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,7,3,,,,,,,,4,2,,,,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,5,2.1413032,41.3885031,0.7227580
1698,1,20201021,4,Les Corts,1,1,1,4,2,56,5,1,,1,3,1,1,0,1,2,5,,1,0,1,0,0,1,0,,1,1,,1,2,,,,,,1,1,1,2,1,1,5,1,2,1,3,1,1,4,1,3,3,5,1,1,1,2,1,0,,2,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,8,3,,,,,,,,4,2,,,,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2.1349204,41.3868575,0.6953470
